1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109
1,1,1,25,7,25,1,1,1,48,4,2,2,2,2,2,2,2,2,2,1,1,1,1,1,1,1,1,1,4,37,17,2,1,1,3,4,44,46,14,5,49,37,16,1,6,4,1,1,1,4,38,15,1,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1,1,1,15,5,15,1,1,1,15,4,2,2,2,2,2,2,2,2,2,1,1,1,1,1,1,1,1,1,4,39,27,13,3,4,3,18,45,47,5,5,50,31,1,1,1,4,1,1,1,4,14,14,1,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1,1,1,16,6,16,1,1,1,49,4,2,2,2,2,2,2,2,2,2,1,1,1,1,1,1,1,1,1,4,40,28,14,3,8,3,9,46,48,2,5,51,38,17,3,8,4,1,1,1,4,34,26,1,2,2,3,4,3,2,6,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1,1,1,17,4,17,1,1,1,50,4,2,2,2,2,2,2,2,2,2,1,1,1,1,1,1,1,1,1,4,41,11,2,1,2,3,7,47,49,5,5,52,39,1,1,3,4,1,1,1,4,14,12,1,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1,1,1,18,1,18,1,1,1,19,4,2,2,2,2,2,2,2,2,2,1,1,1,1,1,1,1,1,1,4,38,5,2,1,2,3,4,48,50,2,5,53,40,1,1,1,4,1,1,1,4,39,26,1,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1,1,1,19,2,19,1,1,1,15,4,2,2,2,2,2,2,2,2,2,1,1,1,1,1,1,1,1,1,4,42,13,2,1,2,3,9,40,51,6,5,54,41,1,1,3,4,1,1,1,4,40,7,1,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1,1,1,20,3,20,1,1,1,10,4,2,2,2,2,2,2,2,2,2,1,1,1,1,1,1,1,1,1,3,34,15,2,1,2,3,13,49,52,15,4,55,10,5,1,6,4,1,1,1,4,38,27,1,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1,1,1,26,7,26,1,1,1,42,4,2,2,2,2,2,2,2,2,2,1,1,1,1,1,1,1,1,1,4,43,29,15,1,1,3,9,50,50,3,5,56,1,1,1,1,4,1,1,1,4,35,28,1,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1,1,1,21,5,21,1,1,1,51,4,2,2,2,2,2,2,2,2,2,1,1,1,1,1,1,1,1,1,4,44,6,2,1,2,3,20,48,53,1,5,57,12,1,1,1,4,1,1,1,4,17,7,1,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1,1,1,22,6,22,1,1,1,48,4,2,2,2,2,2,2,2,2,2,1,1,1,1,1,1,1,1,1,4,44,6,2,1,2,3,19,51,41,7,5,58,8,1,1,1,4,1,1,1,4,35,16,1,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1,1,1,23,4,23,1,1,1,43,4,2,2,2,2,2,2,2,2,2,1,1,1,1,1,1,1,1,1,4,45,2,2,1,2,3,13,39,53,3,5,59,2,1,1,1,4,1,1,1,4,17,11,1,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1,1,1,1,1,1,1,1,1,3,4,2,2,2,2,2,2,2,2,2,1,1,1,1,1,1,1,1,1,4,4,4,4,2,3,3,2,4,3,4,5,3,3,2,2,2,4,2,3,1,4,4,3,1,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1,1,1,2,2,2,1,1,1,52,4,2,2,2,2,2,2,2,2,2,1,1,1,1,1,1,1,1,1,4,46,30,16,3,9,3,23,52,54,16,5,60,42,18,3,9,4,1,1,1,4,41,10,1,2,2,2,4,8,2,7,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1,1,1,3,3,3,1,1,1,53,4,2,2,2,2,2,2,2,2,2,1,1,1,1,1,1,1,1,1,3,36,2,2,1,2,3,24,53,55,17,4,61,43,19,1,6,4,1,1,1,4,41,11,1,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1,1,1,18,1,18,1,1,1,54,5,4,4,4,4,4,4,4,4,4,1,1,1,1,1,1,1,1,1,5,47,26,2,1,2,1,25,54,56,9,6,62,44,1,1,3,5,1,1,1,5,42,12,1,4,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1,1,1,19,2,19,1,1,1,2,5,4,4,4,4,4,4,4,4,4,1,1,1,1,1,1,1,1,1,5,48,5,2,1,2,1,10,55,57,9,6,63,15,1,1,3,5,1,1,1,5,22,9,1,4,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1,1,1,20,3,20,1,1,1,6,5,4,4,4,4,4,4,4,4,4,1,1,1,1,1,1,1,1,1,5,49,31,17,3,10,1,15,56,58,3,6,64,33,14,3,7,5,1,1,1,5,21,25,1,4,2,2,4,9,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1,1,1,26,7,26,1,1,1,2,5,4,4,4,4,4,4,4,4,4,1,1,1,1,1,1,1,1,1,5,50,13,2,1,2,1,9,57,56,18,6,65,45,1,1,3,5,1,1,1,5,43,29,1,4,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1,1,1,21,5,21,1,1,1,42,5,4,4,4,4,4,4,4,4,4,1,1,1,1,1,1,1,1,1,5,51,10,2,1,2,1,17,58,59,13,6,66,46,1,1,1,5,1,1,1,5,44,30,1,4,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1,1,1,22,6,22,1,1,1,41,5,4,4,4,4,4,4,4,4,4,1,1,1,1,1,1,1,1,1,5,48,5,2,1,2,1,15,59,60,19,6,67,29,1,1,3,5,1,1,1,5,45,30,1,4,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1,1,1,23,4,23,1,1,1,55,5,4,4,4,4,4,4,4,4,4,1,1,1,1,1,1,1,1,1,5,52,17,2,1,1,1,26,60,61,20,6,68,13,6,1,6,5,1,1,1,5,46,29,1,4,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1,1,1,1,1,1,1,1,1,13,5,4,4,4,4,4,4,4,4,4,1,1,1,1,1,1,1,1,1,5,4,4,4,2,3,1,2,4,3,4,6,3,3,2,2,2,5,2,3,1,5,4,3,1,4,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1,1,1,2,2,2,1,1,1,23,5,4,4,4,4,4,4,4,4,4,1,1,1,1,1,1,1,1,1,5,53,14,2,1,2,1,10,58,62,21,6,69,24,1,1,1,5,1,1,1,5,23,31,1,4,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1,1,1,3,3,3,1,1,1,54,5,4,4,4,4,4,4,4,4,4,1,1,1,1,1,1,1,1,1,5,54,32,18,3,11,1,8,61,63,1,6,70,47,20,3,8,5,1,1,1,5,29,15,1,4,2,2,4,3,2,8,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1,1,1,27,7,27,1,1,1,56,5,4,4,4,4,4,4,4,4,4,1,1,1,1,1,1,1,1,1,5,55,29,15,1,1,1,24,62,64,22,6,71,37,16,1,6,5,1,1,1,5,23,32,1,4,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1,1,1,29,5,29,1,1,1,5,5,4,4,4,4,4,4,4,4,4,1,1,1,1,1,1,1,1,1,5,47,26,2,1,2,1,1,63,65,22,6,72,39,1,1,3,5,1,1,1,5,22,14,1,4,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1,1,1,30,6,30,1,1,1,2,5,4,4,4,4,4,4,4,4,4,1,1,1,1,1,1,1,1,1,5,56,16,2,1,2,1,21,54,66,5,6,73,9,1,1,3,5,1,1,1,5,16,32,1,4,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1,1,1,4,4,4,1,1,1,56,5,4,4,4,4,4,4,4,4,4,1,1,1,1,1,1,1,1,1,5,50,13,2,1,2,1,26,64,67,8,6,74,2,1,1,1,5,1,1,1,5,47,33,1,4,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1,1,1,5,1,5,1,1,1,42,5,4,4,4,4,4,4,4,4,4,1,1,1,1,1,1,1,1,1,5,52,17,2,1,1,1,27,62,68,19,6,75,48,21,1,6,5,1,1,1,5,8,34,1,4,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1,1,1,6,2,6,1,1,1,57,5,4,4,4,4,4,4,4,4,4,1,1,1,1,1,1,1,1,1,5,47,26,2,1,2,1,26,65,69,23,6,64,33,14,3,7,5,1,1,1,5,48,8,1,4,2,2,4,9,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1,1,1,7,3,7,1,1,1,58,5,4,4,4,4,4,4,4,4,4,1,1,1,1,1,1,1,1,1,5,57,2,2,1,2,1,10,64,70,5,6,76,27,1,1,1,5,1,1,1,5,49,35,1,4,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1,1,1,28,7,28,1,1,1,7,5,4,4,4,4,4,4,4,4,4,1,1,1,1,1,1,1,1,1,5,58,6,2,1,2,1,26,66,59,10,6,77,1,1,1,1,5,1,1,1,5,47,8,1,4,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1,1,1,31,5,31,1,1,1,59,5,4,4,4,4,4,4,4,4,4,1,1,1,1,1,1,1,1,1,5,53,14,2,1,2,1,8,59,71,10,6,78,36,1,1,3,5,1,1,1,5,42,9,1,4,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1,1,1,8,3,8,1,1,1,12,6,5,5,5,5,5,5,5,5,5,1,1,1,1,1,1,1,1,1,6,59,5,2,1,2,4,18,67,72,19,7,79,29,1,1,3,6,1,1,1,6,19,8,1,5,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1,1,1,24,7,24,1,1,1,60,6,5,5,5,5,5,5,5,5,5,1,1,1,1,1,1,1,1,1,6,59,5,2,1,2,4,7,68,73,8,7,80,15,1,1,3,6,1,1,1,6,50,34,1,5,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1,1,1,9,5,9,1,1,1,18,6,5,5,5,5,5,5,5,5,5,1,1,1,1,1,1,1,1,1,6,60,33,19,3,6,4,28,69,74,8,7,81,49,22,3,4,6,1,1,1,6,8,27,1,5,2,2,4,10,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1,1,1,10,6,10,1,1,1,61,6,5,5,5,5,5,5,5,5,5,1,1,1,1,1,1,1,1,1,6,61,12,2,1,2,4,18,70,75,7,7,82,41,1,1,3,6,1,1,1,6,11,26,1,5,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1,1,1,11,4,11,1,1,1,5,6,5,5,5,5,5,5,5,5,5,1,1,1,1,1,1,1,1,1,6,62,13,2,1,2,4,21,71,76,8,7,83,12,1,1,1,6,1,1,1,6,51,29,1,5,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
